"","MSZoning","Neighborhood","BldgType","HouseStyle","OverallQual","YearBuilt","YearRemodAdd","ExterQual","ExterCond","HeatingQC","CentralAir","X1stFlrSF","GrLivArea","FullBath","KitchenQual","GarageCars","SaleCondition","SalePrice","NHood","MSZone","BType","HStyle","SCond","KQual","ExQual","Cair","HQC","ECond","SalePrice.log","X1stFlrSF.log","GrLivArea.log"
"1233","RL","NAmes","Duplex","1Story",4,1962,1962,"TA","TA","TA","Y",1224,1224,2,"TA",2,"Normal",101800,3,4,2,3,5,2,2,1,3,3,11.5307653830986,7.10987946307227,7.10987946307227
"1234","RL","NAmes","1Fam","1Story",5,1959,1959,"TA","TA","Fa","Y",1188,1188,1,"TA",2,"Abnorml",142000,3,4,3,3,5,2,2,1,2,3,11.8635823365834,7.08002649992259,7.08002649992259
"1235","RH","SWISU","1Fam","2Story",5,1911,1950,"TA","TA","TA","N",1024,1964,1,"TA",0,"Abnorml",130000,3,3,3,4,5,2,2,0,3,3,11.7752897294377,6.93147180559945,7.58273848891441
"1236","RL","Crawfor","1Fam","2Story",5,1914,1950,"TA","TA","Gd","Y",892,1784,1,"TA",1,"Normal",138887,4,4,3,4,5,2,2,1,4,3,11.8414159318498,6.79346613258001,7.48661331313996
"1237","RL","NridgHt","Twnhs","2Story",7,2003,2003,"Gd","TA","Ex","Y",764,1626,2,"Gd",2,"Normal",175500,6,4,2,4,5,3,3,1,5,3,12.0753943218881,6.63856778916652,7.39387829010776
"1238","RL","CollgCr","1Fam","2Story",7,2004,2005,"Gd","TA","Ex","Y",847,1948,2,"Gd",2,"Normal",195000,4,4,3,4,5,3,3,1,5,3,12.1807548375459,6.74170069465205,7.57455848420248
"1239","RL","SawyerW","1Fam","1Story",6,2005,2005,"Gd","TA","Ex","Y",1141,1141,1,"TA",2,"Abnorml",142500,4,4,3,3,5,2,3,1,5,3,11.8670972786908,7.03966034986208,7.03966034986208
"1240","RL","Timber","1Fam","1Story",8,2006,2006,"Gd","TA","Ex","Y",1484,1484,2,"Ex",2,"Normal",265900,5,4,3,3,5,4,3,1,5,3,12.4908755772311,7.30249642372733,7.30249642372733
"1241","RL","CollgCr","1Fam","2Story",7,2003,2003,"Gd","TA","Ex","Y",884,1768,2,"Gd",2,"Normal",224900,4,4,3,4,5,3,3,1,5,3,12.3234111379474,6.78445706263764,7.47760424319759
"1242","RL","Somerst","1Fam","1Story",7,2007,2007,"Gd","TA","Ex","Y",1689,1689,2,"Gd",3,"Partial",248328,5,4,3,3,6,3,3,1,5,3,12.4225057319529,7.4318919168078,7.4318919168078
"1243","RL","NWAmes","1Fam","SFoyer",7,1974,1974,"TA","TA","TA","Y",1173,1173,2,"Gd",2,"Family",170000,4,4,3,2,3,3,2,1,3,3,12.0435537160324,7.06731984865348,7.06731984865348
"1244","RL","NridgHt","1Fam","1Story",10,2006,2006,"Ex","TA","Ex","Y",2076,2076,2,"Ex",3,"Partial",465000,6,4,3,3,6,4,4,1,5,3,13.0497926845695,7.63819824428578,7.63819824428578
"1245","RL","Crawfor","1Fam","2Story",8,1929,1950,"TA","TA","Fa","Y",792,1517,1,"Gd",2,"Normal",230000,4,4,3,4,5,3,2,1,2,3,12.3458345879053,6.67456139181443,7.32448997934853
"1246","RL","NWAmes","1Fam","SLvl",6,1984,2003,"TA","TA","Ex","Y",1140,1868,3,"TA",2,"Abnorml",178000,4,4,3,3,5,2,2,1,5,3,12.0895388292742,7.03878354138854,7.53262361878879
"1247","FV","Somerst","1Fam","2Story",7,2005,2006,"Gd","TA","Ex","Y",756,1553,2,"Gd",2,"Partial",186500,5,5,3,4,6,3,3,1,5,3,12.136186518066,6.62804137617953,7.34794382314869
"1248","RL","Mitchel","1Fam","SLvl",6,1976,1976,"TA","TA","TA","Y",1034,1034,1,"TA",3,"Normal",169900,3,4,3,3,5,2,2,1,3,3,12.04296530766,6.94119005506837,6.94119005506837
"1249","RM","OldTown","1Fam","2.5Unf",6,1917,1950,"TA","TA","Fa","N",1134,2058,1,"TA",2,"Normal",129500,2,2,3,2,5,2,2,0,2,3,11.7714361601217,7.0335064842877,7.62948991639399
"1250","RL","NAmes","1Fam","1Story",5,1950,1950,"TA","TA","TA","Y",988,988,1,"TA",1,"Normal",119000,3,4,3,3,5,2,2,1,3,3,11.6868787720937,6.89568269774787,6.89568269774787
"1251","RL","NAmes","1Fam","1Story",7,1968,1968,"Gd","TA","Ex","Y",2110,2110,2,"Ex",2,"Normal",244000,3,4,3,3,5,4,3,1,5,3,12.4049235042753,7.65444322647011,7.65444322647011
"1252","RL","NridgHt","TwnhsE","1Story",7,2003,2003,"Gd","TA","Ex","Y",1405,1405,2,"Gd",2,"Normal",171750,6,4,3,3,5,3,3,1,5,3,12.0537952100846,7.24779258176785,7.24779258176785
"1253","RL","Mitchel","1Fam","1Story",5,1968,1968,"TA","TA","TA","Y",874,874,1,"TA",1,"Normal",130000,3,4,3,3,5,2,2,1,3,3,11.7752897294377,6.77308037565554,6.77308037565554
"1254","RL","Veenker","1Fam","2Story",7,1974,2003,"Gd","TA","TA","Y",1516,2167,2,"Gd",2,"Normal",294000,5,4,3,4,5,3,3,1,3,3,12.5913350463208,7.32383056620232,7.68109900153636
"1255","RL","Edwards","1Fam","2Story",7,2003,2004,"Gd","TA","Ex","Y",760,1656,2,"Gd",2,"Normal",165400,2,4,3,4,5,3,3,1,5,3,12.0161220615717,6.63331843328038,7.4121603349452
"1256","RM","BrkSide","1Fam","1.5Fin",6,1931,1950,"TA","TA","TA","Y",959,1367,1,"TA",1,"Normal",127500,2,2,3,2,5,2,2,1,3,3,11.7558716435806,6.86589107488344,7.22037383672395
"1257","RL","NoRidge","1Fam","1Story",8,1994,1994,"Gd","TA","Ex","Y",1987,1987,2,"Gd",2,"Normal",301500,6,4,3,3,5,3,3,1,5,3,12.6165252951494,7.59438124255182,7.59438124255182
"1258","RL","Edwards","1Fam","1Story",5,1922,1950,"TA","TA","Ex","Y",864,864,1,"TA",0,"Normal",99900,2,4,3,3,5,2,2,1,5,3,11.5119249646366,6.76157276880406,6.76157276880406
"1259","RL","Gilbert","1Fam","SLvl",7,2005,2005,"Gd","TA","Ex","Y",1166,1166,2,"Gd",2,"Normal",190000,4,4,3,3,5,3,3,1,5,3,12.1547793511426,7.06133436691044,7.06133436691044
"1260","RL","NAmes","1Fam","1Story",6,1969,1969,"TA","TA","Gd","Y",1054,1054,1,"TA",2,"Normal",151000,3,4,3,3,5,2,2,1,4,3,11.9250351157971,6.96034772910131,6.96034772910131
"1261","RL","Gilbert","1Fam","2Story",6,1999,1999,"TA","TA","Ex","Y",892,1675,2,"TA",2,"Normal",181000,4,4,3,4,5,2,2,1,5,3,12.106252310248,6.79346613258001,7.42356844425917
"1262","RL","NAmes","1Fam","1Story",5,1956,1956,"TA","TA","Gd","Y",1050,1050,1,"TA",1,"Normal",128900,3,4,3,3,5,2,2,1,4,3,11.7667921889273,6.95654544315157,6.95654544315157
"1263","RL","ClearCr","1Fam","1.5Fin",4,1957,1989,"TA","TA","Ex","Y",1104,1788,1,"TA",1,"Normal",161500,4,4,3,2,5,2,2,1,5,3,11.9922604216448,7.00669522683704,7.48885295573346
"1264","RL","BrkSide","1Fam","2Story",6,1919,1950,"TA","TA","Ex","Y",1060,1824,1,"TA",2,"Normal",180500,2,4,3,4,5,2,2,1,5,3,12.1034860567551,6.96602418710611,7.50878717063428
"1265","RH","NAmes","TwnhsE","1Story",6,1998,1999,"Gd","TA","Ex","Y",1337,1337,2,"Gd",2,"Abnorml",181000,3,3,3,3,5,3,3,1,5,3,12.106252310248,7.19818357710194,7.19818357710194
"1266","FV","Somerst","TwnhsE","2Story",7,1999,1999,"Gd","TA","Ex","Y",713,1452,2,"Gd",2,"Normal",183900,5,5,3,4,5,3,3,1,5,3,12.1221474105924,6.5694814204143,7.28069719538474
"1267","RM","OldTown","2fmCon","2.5Unf",7,1910,1950,"Fa","TA","TA","N",964,1889,1,"TA",1,"Normal",122000,2,2,1,2,5,2,1,0,3,3,11.7117763237154,6.87109129461055,7.54380286750151
"1268","RL","Timber","1Fam","1Story",9,2008,2009,"Ex","TA","Ex","Y",2018,2018,2,"Ex",3,"Normal",378500,5,4,3,3,5,4,4,1,5,3,12.8439713518596,7.60986220091355,7.60986220091355
"1269","RL","Crawfor","1Fam","1.5Fin",8,1935,1997,"TA","Gd","Ex","Y",1968,3447,3,"Gd",3,"Normal",381000,4,4,3,2,5,3,2,1,5,4,12.8505546541088,7.5847730776122,8.14525956651686
"1270","RL","NAmes","1Fam","1.5Fin",5,1958,1958,"TA","TA","TA","Y",874,1524,1,"TA",1,"Normal",144000,3,4,3,2,5,2,2,1,3,3,11.8775685785581,6.77308037565554,7.32909373624659
"1272","RL","NWAmes","1Fam","1Story",6,1968,1968,"TA","TA","Gd","Y",1489,1489,2,"Gd",2,"Normal",185750,4,4,3,3,5,3,2,1,4,3,12.13215696258,7.30586003268401,7.30586003268401
"1273","RL","Sawyer","1Fam","1Story",5,1965,1965,"TA","TA","TA","Y",935,935,1,"TA",1,"Normal",137000,3,4,3,3,5,2,2,1,3,3,11.8277362048103,6.84054652928869,6.84054652928869
"1274","RL","Edwards","1Fam","SLvl",6,1959,2006,"TA","TA","Gd","Y",1357,1357,1,"Ex",1,"Normal",177000,2,4,3,3,5,4,2,1,4,3,12.083905011556,7.21303165983487,7.21303165983487
"1275","RL","Crawfor","1Fam","1.5Fin",5,1910,2003,"TA","TA","Ex","Y",661,1250,2,"TA",2,"Normal",139000,4,4,3,2,5,2,2,1,5,3,11.8422292121128,6.49375383985169,7.13089883029635
"1276","RL","NAmes","Duplex","2Story",5,1948,1950,"TA","TA","Gd","Y",928,1920,2,"TA",2,"Normal",137000,3,4,2,4,5,2,2,1,4,3,11.8277362048103,6.8330317327862,7.56008046502183
"1277","RL","NWAmes","1Fam","2Story",6,1972,1972,"TA","TA","TA","Y",735,1395,1,"TA",2,"Normal",162000,4,4,3,4,5,2,2,1,3,3,11.9953516142145,6.59987049921284,7.24064969425547
"1278","RL","NWAmes","1Fam","SLvl",6,1967,1976,"TA","TA","Fa","Y",1724,1724,1,"TA",2,"Normal",197900,4,4,3,3,5,2,2,1,2,3,12.1955171315907,7.45240245122364,7.45240245122364
"1279","RL","CollgCr","1Fam","2Story",8,2002,2002,"Gd","TA","Ex","Y",1128,2031,2,"Gd",2,"Normal",237000,4,4,3,4,5,3,3,1,5,3,12.3758154201173,7.028201432058,7.61628356158038
"1280","C (all)","IDOTRR","1Fam","1.5Fin",4,1920,1950,"TA","Gd","TA","Y",698,1128,1,"TA",2,"Abnorml",68400,1,1,3,2,5,2,2,1,3,4,11.1331281036106,6.54821910276237,7.028201432058
"1281","RL","CollgCr","1Fam","1Story",7,2002,2002,"Gd","TA","Ex","Y",1573,1573,2,"Gd",2,"Normal",227000,4,4,3,3,5,3,3,1,5,3,12.3327052964635,7.36073990305828,7.36073990305828
"1282","RL","Timber","1Fam","1Story",7,1990,1990,"TA","TA","TA","Y",1339,1339,2,"TA",2,"Normal",180000,5,4,3,3,5,2,2,1,3,3,12.1007121298723,7.19967834569117,7.19967834569117
"1283","RL","CollgCr","1Fam","1Story",5,1977,2008,"TA","TA","TA","Y",1040,1040,2,"Gd",2,"Normal",150500,4,4,3,3,5,3,2,1,3,3,11.9217183631711,6.94697599213542,6.94697599213542
"1284","RL","Mitchel","Duplex","2Story",6,1971,1971,"TA","TA","TA","Y",912,1824,2,"TA",0,"Normal",139000,3,4,2,4,5,2,2,1,3,3,11.8422292121128,6.81563999007433,7.50878717063428
"1285","RL","SWISU","1Fam","1.5Fin",6,1919,1990,"TA","TA","Ex","Y",1699,2447,2,"Gd",1,"Normal",169000,3,4,3,2,5,3,2,1,5,3,12.0376539939052,7.43779512167193,7.80261806344267
"1286","RM","BrkSide","1Fam","1.5Fin",6,1939,1950,"TA","Fa","Ex","Y",825,1412,1,"TA",1,"Normal",132500,2,2,3,2,5,2,2,1,5,2,11.7943379244084,6.71538338633468,7.25276241805319
"1287","RL","NWAmes","1Fam","1Story",6,1963,1963,"TA","TA","TA","Y",1328,1328,1,"TA",2,"Normal",143000,4,4,3,3,5,2,2,1,3,3,11.870599909242,7.19142933003638,7.19142933003638
"1288","RL","ClearCr","1Fam","1Story",5,1964,1964,"TA","Gd","Fa","Y",1582,1582,2,"TA",2,"Normal",190000,4,4,3,3,5,2,2,1,2,4,12.1547793511426,7.3664451483276,7.3664451483276
"1289","RL","StoneBr","TwnhsE","1Story",8,2000,2000,"Gd","TA","Ex","Y",1659,1659,2,"Ex",2,"Normal",278000,6,4,3,3,5,4,3,1,5,3,12.5353763926728,7.41397029019044,7.41397029019044
"1290","RL","NridgHt","1Fam","2Story",8,2006,2006,"Gd","TA","Ex","Y",1120,1970,2,"Ex",3,"Partial",281000,6,4,3,4,6,4,3,1,5,3,12.5461099483159,7.02108396428914,7.58578882173203
"1291","RL","NAmes","1Fam","SLvl",5,1964,1964,"TA","TA","TA","Y",1152,1152,1,"TA",2,"Normal",180500,3,4,3,3,5,2,2,1,3,3,12.1034860567551,7.04925484125584,7.04925484125584
"1292","RM","BrDale","Twnhs","2Story",5,1972,1972,"TA","TA","TA","Y",630,1302,2,"TA",1,"Normal",119500,1,2,2,4,5,2,2,1,3,3,11.6910716503537,6.44571981938558,7.17165682276851
"1293","RM","OldTown","1Fam","2Story",5,1892,1965,"TA","TA","TA","N",1378,2372,2,"TA",1,"Normal",107500,2,2,3,4,5,2,2,0,3,3,11.5852461265499,7.2283884515736,7.77148876011762
"1294","RL","NWAmes","1Fam","2Story",7,1976,1976,"TA","TA","TA","Y",832,1664,2,"TA",2,"Normal",162900,4,4,3,4,5,2,2,1,3,3,12.0008917945901,6.72383244082121,7.41697962138115
"1295","RL","Edwards","1Fam","1Story",5,1955,1990,"TA","TA","TA","Y",864,864,1,"TA",2,"Normal",115000,2,4,3,3,5,2,2,1,3,3,11.6526874073454,6.76157276880406,6.76157276880406
"1296","RL","NAmes","1Fam","1Story",5,1968,1968,"TA","TA","Gd","Y",1052,1052,1,"TA",1,"Normal",138500,3,4,3,3,5,2,2,1,4,3,11.8386256046095,6.95844839329766,6.95844839329766
"1297","RL","NAmes","1Fam","1Story",5,1963,1963,"TA","Gd","Gd","Y",1128,1128,2,"TA",2,"Normal",155000,3,4,3,3,5,2,2,1,4,4,11.9511803959014,7.028201432058,7.028201432058
"1298","RM","Edwards","TwnhsE","SFoyer",6,2005,2006,"TA","TA","Gd","Y",1072,1072,2,"TA",2,"Partial",140000,2,2,3,2,6,2,2,1,4,3,11.8493977015914,6.97728134163075,6.97728134163075
"1300","RL","NAmes","1Fam","1Story",5,1959,1994,"TA","TA","Ex","Y",1246,1246,1,"Gd",1,"Normal",154000,3,4,3,3,5,3,2,1,5,3,11.9447078813958,7.1276936993474,7.1276936993474
"1301","RL","Gilbert","1Fam","2Story",7,1999,1999,"Gd","TA","Ex","Y",1005,1983,2,"Gd",2,"Normal",225000,4,4,3,4,5,3,3,1,5,3,12.3238556811866,6.91274282049318,7.5923661285198
"1302","RL","Crawfor","1Fam","2Story",6,1942,1950,"TA","TA","Fa","Y",753,1494,1,"Gd",1,"Normal",177500,4,4,3,4,5,3,2,1,2,3,12.0867258878976,6.62406522779989,7.30921236569276
"1303","RL","NoRidge","1Fam","2Story",8,1994,1994,"Gd","TA","Ex","Y",1203,2526,2,"Gd",3,"Normal",290000,6,4,3,4,5,3,3,1,5,3,12.5776362019627,7.09257371597468,7.83439230291044
"1304","RL","Somerst","1Fam","1Story",7,2005,2005,"Gd","TA","Ex","Y",1616,1616,2,"Gd",3,"Normal",232000,5,4,3,3,5,3,3,1,5,3,12.3544926506484,7.38770923908104,7.38770923908104
"1305","RM","Edwards","TwnhsE","2Story",7,2004,2004,"Gd","TA","Ex","Y",976,1708,2,"Gd",2,"Normal",130000,2,2,3,4,5,3,3,1,5,3,11.7752897294377,6.88346258641309,7.44307837434852
"1306","RL","NridgHt","1Fam","1Story",9,2006,2007,"Gd","TA","Ex","Y",1652,1652,2,"Ex",2,"Normal",325000,6,4,3,3,5,4,3,1,5,3,12.6915804613119,7.40974195408092,7.40974195408092
"1307","RL","NridgHt","TwnhsE","1Story",7,2005,2006,"Gd","TA","Ex","Y",1368,1368,2,"Gd",2,"Partial",202500,6,4,3,3,6,3,3,1,5,3,12.2184951655287,7.2211050981825,7.2211050981825
"1308","RL","CollgCr","1Fam","1Story",5,1994,1995,"TA","Gd","Ex","Y",990,990,1,"TA",2,"Normal",138000,4,4,3,3,5,2,2,1,5,4,11.8350089641393,6.89770494312864,6.89770494312864
"1309","RM","OldTown","1Fam","1Story",5,1948,2005,"TA","TA","Ex","Y",1122,1122,1,"Gd",2,"Normal",147000,2,2,3,3,5,3,2,1,5,3,11.8981878657609,7.02286808608264,7.02286808608264
"1310","RL","SawyerW","1Fam","1Story",6,1991,1991,"TA","TA","Gd","Y",1294,1294,2,"Gd",2,"Normal",179200,4,4,3,3,5,3,2,1,4,3,12.096257779523,7.16549347506085,7.16549347506085
"1311","RL","Crawfor","1Fam","1Story",7,1959,2002,"Gd","Gd","TA","Y",1902,1902,2,"Ex",2,"Normal",335000,4,4,3,3,5,4,3,1,3,4,12.7218858108072,7.55066124310534,7.55066124310534
"1312","RL","CollgCr","1Fam","1Story",7,2005,2007,"Gd","TA","Ex","Y",1274,1274,2,"Gd",2,"Partial",203000,4,4,3,3,6,3,3,1,5,3,12.2209612580239,7.14991683613211,7.14991683613211
"1313","RL","NoRidge","1Fam","2Story",8,1990,1990,"Gd","TA","Ex","Y",1453,2810,2,"Gd",2,"Normal",302000,6,4,3,4,5,3,3,1,5,3,12.618182296357,7.28138566357028,7.94093976232779
"1314","RL","NoRidge","1Fam","2Story",9,1999,1999,"Gd","TA","Ex","Y",1422,2599,2,"Gd",3,"Normal",333168,6,4,3,4,5,3,3,1,5,3,12.7164021462475,7.25981961036319,7.86288203464149
"1315","RL","Edwards","1Fam","1Story",4,1954,1954,"TA","TA","Ex","Y",948,948,1,"TA",1,"Normal",119000,2,4,3,3,5,2,2,1,5,3,11.6868787720937,6.85435450225502,6.85435450225502
"1316","RL","NAmes","1Fam","2Story",6,1969,1969,"TA","TA","TA","Y",1092,2112,2,"TA",2,"Normal",206900,3,4,3,4,5,2,2,1,3,3,12.2399908637336,6.99576615630485,7.65539064482615
"1317","RL","CollgCr","1Fam","1Story",8,2008,2008,"Gd","TA","Ex","Y",1630,1630,2,"Ex",3,"Normal",295493,4,4,3,3,5,4,3,1,5,3,12.5964004268844,7.39633529380081,7.39633529380081
"1318","FV","Somerst","TwnhsE","1Story",7,2006,2007,"Gd","TA","Ex","Y",1352,1352,2,"Gd",2,"Partial",208900,5,5,3,3,6,3,3,1,5,3,12.2496109475447,7.20934025660291,7.20934025660291
"1319","RL","CollgCr","1Fam","1Story",8,2001,2002,"Gd","TA","Ex","Y",1787,1787,2,"Gd",3,"Normal",275000,4,4,3,3,5,3,3,1,5,3,12.5245263766487,7.48829351515943,7.48829351515943
"1320","RL","Edwards","1Fam","1Story",4,1954,1954,"TA","TA","Ex","Y",948,948,1,"TA",1,"Normal",111000,2,4,3,3,5,2,2,1,5,3,11.6172854802945,6.85435450225502,6.85435450225502
"1321","RL","NAmes","1Fam","1Story",6,1957,1957,"TA","TA","Gd","Y",1478,1478,1,"TA",2,"Normal",156500,3,4,3,3,5,2,2,1,4,3,11.9608112889623,7.29844510150815,7.29844510150815
"1322","RL","BrkSide","1Fam","1Story",3,1949,1950,"TA","TA","TA","N",720,720,1,"TA",1,"Normal",72500,2,4,3,3,5,2,2,0,3,3,11.1913418408428,6.5792512120101,6.5792512120101
"1323","RL","NoRidge","1Fam","2Story",7,1992,1992,"Gd","TA","Ex","Y",1061,1923,2,"Gd",2,"Normal",190000,6,4,3,4,5,3,3,1,5,3,12.1547793511426,6.96696713861398,7.56164174558878
"1324","RL","BrkSide","1Fam","1Story",4,1940,1950,"Fa","TA","Gd","Y",708,708,1,"Fa",0,"Normal",82500,2,4,3,3,5,1,1,1,4,3,11.3205535723228,6.56244409369372,6.56244409369372
"1325","RL","Somerst","1Fam","1Story",8,2006,2007,"Gd","TA","Ex","Y",1795,1795,2,"Gd",3,"Partial",147000,5,4,3,3,6,3,3,1,5,3,11.8981878657609,7.49276030092238,7.49276030092238
"1326","RM","IDOTRR","1Fam","1Story",4,1922,1950,"TA","TA","Fa","N",796,796,1,"TA",0,"Normal",55000,1,2,3,3,5,2,2,0,2,3,10.9150884642146,6.67959918584438,6.67959918584438
"1327","RH","Edwards","1Fam","1Story",3,1931,2006,"TA","TA","Ex","Y",774,774,1,"Gd",0,"Normal",79000,2,3,3,3,5,3,2,1,5,3,11.2772031314492,6.65157187358973,6.65157187358973
"1328","RL","Mitchel","1Fam","1Story",5,1982,2008,"Gd","Gd","Ex","Y",816,816,1,"Gd",1,"Normal",130500,3,4,3,3,5,3,3,1,5,4,11.7791285057449,6.70441435496411,6.70441435496411
"1329","RM","OldTown","1Fam","1.5Fin",6,1920,1950,"Gd","Gd","Ex","Y",1584,2792,2,"TA",2,"Normal",256000,2,2,3,2,5,2,3,1,5,4,12.4529327234617,7.36770857237437,7.93451346388226
"1330","RL","Gilbert","1Fam","2Story",7,1998,1998,"TA","TA","Gd","Y",955,1632,2,"TA",2,"Normal",176500,4,4,3,4,5,2,2,1,4,3,12.0810761553555,6.86171134048073,7.39756153552405
"1331","RL","Somerst","1Fam","1Story",8,2006,2006,"Gd","TA","Ex","Y",1588,1588,2,"Gd",3,"Normal",227000,5,4,3,3,5,3,3,1,5,3,12.3327052964635,7.37023064180708,7.37023064180708
"1332","RL","CollgCr","1Fam","SLvl",5,1976,1976,"TA","TA","Gd","Y",954,954,1,"TA",2,"Normal",132500,4,4,3,3,5,2,2,1,4,3,11.7943379244084,6.86066367144829,6.86066367144829
"1333","RL","Edwards","1Fam","1Story",4,1938,1958,"TA","TA","Ex","Y",816,816,1,"TA",1,"Normal",100000,2,4,3,3,5,2,2,1,5,3,11.5129254649702,6.70441435496411,6.70441435496411
"1334","RM","IDOTRR","1Fam","1.5Fin",5,1938,1995,"TA","TA","Ex","Y",803,1360,1,"Gd",1,"Normal",125500,1,2,3,2,5,3,2,1,5,3,11.740061037554,6.68835471394676,7.2152399787301
"1335","RM","BrDale","TwnhsE","2Story",5,1970,1970,"TA","TA","TA","Y",765,1365,1,"TA",2,"Normal",125000,1,2,3,4,5,2,2,1,3,3,11.7360690162844,6.63987583382654,7.21890970761906
"1336","RL","NWAmes","1Fam","1Story",6,1977,1977,"TA","TA","TA","Y",1334,1334,2,"TA",2,"Normal",167900,4,4,3,3,5,2,2,1,3,3,12.0311238430656,7.19593722647557,7.19593722647557
"1337","RL","NWAmes","Duplex","1Story",5,1973,1973,"TA","TA","TA","Y",1656,1656,2,"TA",2,"Normal",135000,4,4,2,3,5,2,2,1,3,3,11.8130300574206,7.4121603349452,7.4121603349452
"1338","RM","OldTown","1Fam","1Story",4,1941,1950,"TA","TA","Fa","N",693,693,1,"Fa",0,"Normal",52500,2,2,3,3,5,1,2,0,2,3,10.8685684485797,6.5410299991899,6.5410299991899
"1339","RL","CollgCr","1Fam","2Story",7,2002,2002,"Gd","TA","Ex","Y",920,1861,2,"Gd",2,"Normal",200000,4,4,3,4,5,3,3,1,5,3,12.2060726455302,6.82437367004309,7.52886925664225
"1340","RL","CollgCr","1Fam","1Story",5,1972,1972,"TA","Gd","Ex","Y",864,864,1,"TA",1,"Normal",128500,4,4,3,3,5,2,2,1,5,4,11.7636841833174,6.76157276880406,6.76157276880406
"1341","RL","NAmes","1Fam","1Story",4,1971,1971,"TA","TA","TA","Y",872,872,1,"TA",4,"Normal",123000,3,4,3,3,5,2,2,1,3,3,11.7199396343546,6.77078942390898,6.77078942390898
"1342","RL","SawyerW","1Fam","1Story",6,2003,2004,"TA","TA","Ex","Y",1114,1114,1,"Gd",2,"Normal",155000,4,4,3,3,5,3,2,1,5,3,11.9511803959014,7.01571242048723,7.01571242048723
"1343","RL","CollgCr","1Fam","2Story",8,2002,2002,"Gd","TA","Ex","Y",1284,2169,2,"Gd",2,"Normal",228500,4,4,3,4,5,3,3,1,5,3,12.3392914893164,7.15773548424991,7.68202151082687
"1344","RL","Crawfor","1Fam","1.5Fin",6,1928,1950,"TA","TA","Gd","Y",1172,1913,1,"TA",2,"Normal",177000,4,4,3,2,5,2,2,1,4,3,12.083905011556,7.06646697013696,7.55642796944025
"1345","RL","CollgCr","1Fam","2Story",7,2006,2006,"Gd","TA","Ex","Y",728,1456,2,"Gd",2,"Partial",155835,4,4,3,4,6,3,3,1,5,3,11.9565530341727,6.59030104819669,7.28344822875663
"1346","RM","OldTown","1Fam","1Story",4,1920,1950,"TA","TA","Gd","Y",960,960,1,"Fa",1,"Normal",108500,2,2,3,3,5,1,2,1,4,3,11.5945054519627,6.86693328446188,6.86693328446188
"1347","RL","NWAmes","1Fam","1Story",7,1968,2003,"TA","TA","TA","Y",2156,2156,2,"TA",2,"Normal",262500,4,4,3,3,5,2,2,1,3,3,12.4780063610138,7.67600993202889,7.67600993202889
"1348","RL","Timber","1Fam","1Story",8,2006,2007,"Gd","TA","Ex","Y",1776,1776,2,"Gd",3,"Partial",283463,5,4,3,3,6,3,3,1,5,3,12.5548368821687,7.48211892355212,7.48211892355212
"1349","RL","SawyerW","1Fam","1Story",7,1998,1998,"Gd","TA","Ex","Y",1494,1494,2,"Gd",2,"Normal",215000,4,4,3,3,5,3,3,1,5,3,12.2783933071098,7.30921236569276,7.30921236569276
"1350","RM","OldTown","1Fam","2Story",8,1872,1987,"TA","Gd","Fa","N",938,2358,2,"TA",0,"Normal",122000,2,2,3,4,5,2,2,0,2,4,11.7117763237154,6.84374994900622,7.76556908109732
"1351","RL","NAmes","Duplex","2Story",5,1969,1969,"TA","TA","TA","Y",1338,2634,2,"TA",4,"Normal",200000,3,4,2,4,5,2,2,1,3,3,12.2060726455302,7.19893124068817,7.87625888230323
"1352","RL","NAmes","1Fam","2Story",6,1962,1962,"TA","TA","Ex","Y",858,1716,1,"TA",2,"Normal",171000,3,4,3,4,5,2,2,1,5,3,12.0494188354848,6.75460409948796,7.44775128004791
"1353","RM","BrkSide","1Fam","1.5Fin",6,1937,2000,"Gd","TA","TA","Y",786,1176,1,"TA",2,"Normal",134900,2,2,3,2,5,2,3,1,3,3,11.8122890421958,6.66695679242921,7.06987412845857
"1354","RL","NoRidge","1Fam","1.5Fin",8,1995,1996,"Gd","TA","Ex","Y",2053,3238,2,"Gd",3,"Normal",410000,6,4,3,2,5,3,3,1,5,3,12.9239124386805,7.62705741701893,8.08271113423758
"1355","RL","CollgCr","1Fam","2Story",7,2000,2000,"Gd","TA","Ex","Y",992,1865,2,"Gd",3,"Normal",235000,4,4,3,4,5,3,3,1,5,3,12.3673407931263,6.89972310728487,7.53101633207792
"1356","RL","NWAmes","1Fam","SLvl",7,1968,1992,"TA","TA","Gd","Y",1222,1920,3,"Gd",2,"Normal",170000,4,4,3,3,5,3,2,1,4,3,12.0435537160324,7.10824413973154,7.56008046502183
"1357","RL","NAmes","1Fam","1Story",5,1966,1966,"TA","TA","TA","Y",892,892,1,"TA",1,"Normal",110000,3,4,3,3,5,2,2,1,3,3,11.6082356447746,6.79346613258001,6.79346613258001
"1358","RL","NAmes","1Fam","1Story",5,1971,2008,"TA","TA","Ex","Y",1078,1078,1,"TA",2,"Normal",149900,3,4,3,3,5,2,2,1,5,3,11.9177236840907,6.98286275146894,6.98286275146894
"1359","FV","Somerst","Twnhs","2Story",6,2000,2000,"Gd","TA","Ex","Y",769,1573,2,"Gd",2,"Normal",177500,5,5,2,4,5,3,3,1,5,3,12.0867258878976,6.64509096950564,7.36073990305828
